Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE105,CCHUNB6A,1084.0,0.4,2103.0,0.4,1084.0,0.6,2103,0.7,,,,
NE105,CCHUNB1,1084.0,0.8,2103.0,"0.8 good for A,B & C, 1.0 Good for D",1084.0,0.3,2103,0.3,,,,
NE105,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.6,2103,0.6,1084,0.9,2103,"0.9 Good for A, B & D, 1.1 Good for C"
NE105,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,1084,0.8,2103,"0.8 Good for A, B, & C; 1.0 Good for C & D"
NE107,CCHUNB3,1084.0,0.3,2103.0,0.3,1084.0,0.7,2103,0.7,,,,
NE107,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.8,2103,1.0,,,,
NE107,CCHUNB1,1084.0,0.4,2103.0,0.4,1084.0,0.5,2103,0.6,,,,
NE107,CCHUNB1,1084.0,0.3,2102.0,0.6,1084.0,0.5,2103.0,0.7,,,,
NE108,CCHUNB3,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,1084,0.4,2103,0.4
NE110,CCHUNB1,1084.0,0.5,2103.0,0.4,1084.0,0.2,2103,"0.4 Good for A, B & C, 0.1 Good for D",1084,0.3,2103,0.4
NE110,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,,,,
NE111,CCHUNB1,1084.0,0.2,2102.0,0.4,1084.0,0.5,2103.0,0.5,,,,
NE114,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.3,2103,0.3,,,,
NE115,CCHUNB2,1084.0,0.4,2103.0,0.4,1084.0,0.5,2103,0.5,,,,
NE115,CCHUNB3,1084.0,0.3,2103.0,0.4,1084.0,0.2,2103,0.2,,,,
NE115,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE116,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.2,,,,
NE116,CCHUNB1,1084.0,0.5,2103.0,"0.5 Good for A, B & C; 0.4 Good for D",1084.0,0.5,2103,0.5,,,,
NE116,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE117,CCHUNB3,1084.0,0.2,2103.0,0.3,1084.0,0.2,2103,0.3,,,,
NE117,CCHUNB1,1084.0,0.4,2103.0,"0.5 Good for A, B & C, 0.2 Good for D",1084.0,0.3,2103,0.5,,,,
NE118,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.1,2103,0.1,,,,
NE119,CCHUNB3,1084.0,0.2,2103.0,0.2,1084.0,0.5,2103,0.5,,,,
NE119,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.3,2103,0.3,,,,
NE119,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.6,,,,
NE120,CCHUNB1,1084.0,0.4,2103.0,"0.5 Good for A, B & C, 0.3 Good for D",1084.0,0.6,2103,0.6,,,,
NE120,CCHUNB1,1084.0,"0.5 Good for A & B, 0.2 Good for C & D",2103.0,"0.5 Good for A & B, 0.2 Good for C & D",1084.0,0.3,2103,0.4,,,,
NE121,CCHUNB3,1084.0,0.6,2103.0,0.7,1084.0,0.3,2103,0.3,,,,
NE121,CCHUNB3,1084.0,0.5,2103.0,0.5,1084.0,0.6,2103,0.7,1084,"0.3, 0.9 (S4)",2103,"0.3; 0.8 Good for A & B, 0.9 Good for C & D"
NE121,CCHUNB1,1084.0,0.3,2103.0,0.4,1084.0,0.8,2103,"0.5 Good for A, 0.9 Good for B & D, 1.2 Good for C",,,,
NE121,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.5,2103,0.6,,,,
NE122,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.8,2103,0.8,,,,
NE125,CCHUNB6A,1084.0,0.8,2103.0,0.8,1084.0,0.9,2103,0.9; 1.0,,,,
NE125,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.3,2103,"0.5 Good for A, B & C, 0.1 Good for D",,,,
NE126,CCHUNB6A,1084.0,0.8,2103.0,0.8,1084.0,0.6,2103,0.6,,,,
NE126,CCHUNB2,1084.0,"0.8 Good for A, B & C, 0.5 Good for D",2103.0,"0.9 Good for A & B, 0.7 Good for C, 0.5 Good for D",1084.0,0.9,2103,0.9,,,,
NE126,CCHUNB3,1084.0,0.5,2103.0,0.5,1084.0,0.3,2103,0.3,,,,
NE126,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,"0.7 Good for A & B, 0.3 Good for C & D",,,,
NE126,CCHUNB1,1084.0,0.3,2102.0,0.7,1084.0,0.3,2103.0,0.3,,,,
NE126,CCHUNB1,1084.0,0.6,2103.0,0.6,1084.0,0.3,2103,,,,,
NE127,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,"0.5 Good for A & B, 0.3 Good for C & D",,,,
NE127,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.2,2103,0.3,,,,
NE127,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.4,2103,0.4,,,,
NE128,CCHUNB6A,1084.0,0.5,2103.0,0.6,1084.0,0.8,2103,"0.7 Good for A & B, 0.9 Good for C, 1.0 Good for D",,,,
NE128,CCHUNB2,1084.0,0.6,2103.0,"0.5 Good for A, B & C, 0.8 Good for D",1084.0,0.5,2103,0.5,,,,
NE128,CCHUNB2,1084.0,0.6,2103.0,0.6,1084.0,0.9,2103,"0.7 Good for A, B & C, 0.9 Good for D",,,,
NE131,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.5,2103,0.5,,,,
NE131,CCHUNB1,1084.0,0.4,2103.0,0.4,1084.0,0.2,2103,0.2,,,,
NE132,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,,,,
NE133,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.4,2103,0.4,,,,
NE134,CCHUNB1,1084.0,0.3,2103.0,"0.3 Good for A & B, 0.1 Good for C & D",1084.0,0.3,2103,0.4,,,,
NE137,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,,,,
NE137,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,Possibly 0.3,,,,
NE138,CCHUNB6A,1084.0,0.2,2103.0,0.2,1084.0,0.4,2103,0.5,,,,
NE138,CCHUNB1,1084.0,"0.3 Good for A, 0.1 Good for B, C & D",2103.0,"0.3 Good for A, B & C, 0.1 Good for D",1084.0,0.1,2103,0.1,,,,
NE139,CCHUNB2,1084.0,0.4,2103.0,0.5,1084.0,0.5,2103,0.6,,,,
NE139,CCHUNB3,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.5,1084,0.3,2103,0.3
NE140,CCHUNB1,1084.0,0.5,2103.0,"0.6 Good for A, B & C, 0.3 Good for D",1084.0,0.3,2103,0.3,,,,
NE141,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.6,2103,0.7,,,,
NE143,CCHUNB6A,1084.0,0.3; 0.7,2103.0,0.4; 0.8,1084.0,0.5,2103,0.5; 0.7,,,,
NE143,CCHUNB6A,1084.0,"0.5GOOD FOR ABC,0.2GOOD FOR D",2103.0,"0.5GOOD FOR ABC,0.2GOOD FOR D",1084.0,0.8,2103,"0.7GOOD FOR ABC,0.8GOOD FOR D",,,,
NE143,CCHUNB2,1084.0,0.3,2101.0,1.0,1084.0,0.6,2101,0.7,,,,
NE143,CCHUNB3,1084.0,"0.5 Good for A, B & C, 0.2 Good for D",2103.0,"0.6 Good for A, B & C, No Filter Good for D",1084.0,0.5,2103,0.6,,,,
NE143,CCHUNB1,1084.0,"0.5 Good for A, B 7 C, 0.3 Good for D",2103.0,"0.6 Good for A, B 7 C, 0.3 Good for D",1084.0,0.3,2103,0.3,,,,
NE143,CCHUNB1,1084.0,"0.5 Good for A, B & C, 0.3 Good for D",2103.0,"0.5 Good for A & B, 0.3 Good for C & D",1084.0,0.3,2103,"0.7 Good for A & B, 0.3 Good for C & D",1084,0.3,2103,0.3
NE145,CCHUNB6A,1084.0,0.4,2103.0,0.4,1084.0,0.7,2103.0,0.8,,,,
NE145,CCHUNB3,1084.0,0.1,2103.0,0.1,1084.0,0.5,2103,0.5,,,,
NE145,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.2,2103,0.1,,,,
NE147,CCHUNB3,1084.0,0.2,2103.0,0.2,1084.0,0.3,2103,0.4,,,,
NE147,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.1,2103,0.5 Good for A & B,,,,
NE148,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.5,2103,0.5,,,,
NE148,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.6,,,,
NE148,CCHUNB1,1084.0,0.3,2103.0,0.4,1084.0,0.3,2103,0.3,,,,
NE148,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.4,,,,
NE149,CCHUNB3,1084.0,0.3,2103.0,0.4,1084.0,0.5,2103,0.6,,,,
NE149,CCHUNB1,1084.0,0.2 Good for C & D,2103.0,0.5 Good for A & B,1084.0,0.3,2103,0.3,,,,
NE150,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.1,2103,0.1,,,,
NE151,CCHUNB1,1084.0,0.3,2103.0,0.4,1084.0,0.5,2103,0.6,,,,
NE158,CCHUNB2,1084.0,"0.5 Good for A & B, 0.2 Good for C & D",2103.0,"0.5 Good for A & B, 0.2 Good for C & D",1084.0,0.2,2103,"0.5 Good for A, B & C, 0.2 Good for D",1084,0.5,2103,0.5
NE158,CCHUNB3,1084.0,0.4,2103.0,0.7,1084.0,0.5,2103,"0.7 Good for A, B & C, 0.5 Good for D",,,,
NE158,CCHUNB3,1084.0,"0.5 Good for A & B, 0.2 Good for C & D",2103.0,"0.5 Good for A & B, 0.2 Good for C & D",1084.0,0.5,2103,0.6,,,,
NE158,CCHUNB3,1084.0,0.4,2103.0,0.4,1084.0,0.3,2103,"0.9 Good for A, 0.5 Good for B & C, 0.1 Good for D",,,,
NE158,CCHUNB3,1084.0,0.3,2103.0,"0.4 Good for A, B & C, 0.1 Good for D",1084.0,0.5,2103,0.6,,,,
NE158,CCHUNB1,1084.0,"0.4 Good for A & B, 0.1 Good for C & D",2103.0,"0.4 Good for A & B, 0.1 Good for C & D",1084.0,0.6,2103,"0.8 Good for A, B & C, 0.7 Good for D",,,,
NE159,CCHUNB3,1084.0,0.2,2103.0,0.3,1084.0,0.2,2103,0.3,,,,
NE160,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.5,2103,0.6,,,,
NE161,CCHUNB3,1084.0,0.8,2103.0,0.7,1084.0,0.5,2103,"0.8 Good for A & B, 0.6 Good for C, 0.3 Good for D",1084,0.4,2103,0.5
NE162,CCHUNB3,1084.0,0.5,2103.0,0.4,1084.0,0.1,2103,"0.4 Good for A & B, 0.1 Good for C & D",,,,
NE162,CCHUNB3,1084.0,"0.5 Good for A & B, 0.1 Good for C & D",2103.0,"0.5 Good for A & B, 0.1 Good for C & D",1084.0,0.4,0.4,,,,,
NE162,CCHUNB1,1084.0,0.4,2103.0,"0.4 Good for A, B & C, 0.2 Good for D",1084.0,0.2,2103,"0.9 Good for A, 0.6 Good for B, 0.2 Good for C & D",,,,
NE167,CCHUNB1,1084.0,0.3,2103.0,"0.4, 0.1",1084.0,0.5,2103,0.5,,,,
NE171,CCHUNB6A,1084.0,"0.7, 0.4",2103.0,"0.7, 0.4",1084.0,0.7,2103.0,0.8,,,,
NE171,CCHUNB2,1084.0,"0.5 Good for A, B & C, 0.1 Good for D",2103.0,"0.5 Good for A, B & C, 0.1 Good for D",1084.0,0.6,2103,0.7,,,,
NE171,CCHUNB2,1084.0,"0.8 Good for A & B, 0.4 Good for C & D",2103.0,"0.8 Good for A & B, 0.4 Good for C & D",1084.0,0.8,2103,0.9,,,,
NE171,CCHUNB2,1084.0,"0.6 Good for A & B, 0.3 Good for C & D",2103.0,"0.7 Good for A & B, 0.2 Good for C & D",1084.0,0.2,2103,0.2,,,,
NE171,CCHUNB1,1084.0,"0.5 Good for A & B, 0.1 Good for C & D",2103.0,"0.5 Good for A & B, 0.1 Good for C & D",1084.0,0.4,2103,0.4,,,,
NE172,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,1.0,2103,1.0,,,,
NE172,CCHUNB3,1084.0,"0.3 Good for A, B & C, 0.2 Good for D",2103.0,"0.3 Good for A, B & C, 0.2 Good for D",1084.0,0.3,2103,0.4,,,,
NE172,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.3,2103,0.3,,,,
NE173,CCHUNB1,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE174,CCHUNB6A,1084.0,0.4 nd,2103.0,0.5 nd,1084.0,0.5,2103,0.6nd,,,,
NE177,CCHUNB1,1084.0,0.2,2103.0,0.2,1084.0,0.3,2103,0.3,,,,
NE184,CCHUNB3,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE187,CCHUNB3,1084.0,0.2,2103.0,"0.2 Good for A, B & C, 0.1 Good for D",1084.0,0.1,2103,"0.2 Good for A & B, 0.1 Good for C & D",,,,
NE190,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.5,,,,
NE190,CCHUNB3,1084.0,"0.3 Good for A & B, 0.1 Good for C & D",2103.0,"0.3 Good for A & B, 0.1 Good for C & D",1084.0,0.3,2103,0.3,,,,
NE190,CCHUNB3,1084.0,"0.3 Good for A & B, 0.1 Good for C & D",2103.0,"0.3 Good for A & B, 0.1 Good for C & D",1084.0,0.4,2103,0.4,,,,
NE191,CCHUNB3,1084.0,0.2,2103.0,0.2,1084.0,0.1,2103,0.1,,,,
NE193,CCHUNB3,1084.0,0.2,2103.0,0.2,1084.0,0.4,2103,0.4,,,,
NE194,CCHUNB2,1084.0,"0.7 Good for A & B, 0.3 Good for C & D",2103.0,"0.7 Good for A & B, 0.4 Good for C & D",1084.0,0.2,2103,0.3,,,,
NE194,CCHUNB3,1084.0,0.5,2103.0,0.6,1084.0,0.5,2103,0.3,,,,
NE194,CCHUNB3,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.5,,,,
NE195,CCHUNB3,1084.0,0.4,2103.0,0.4,1084.0,0.4,2103,0.4,,,,
NE196,CCHUNB2,1084.0,0.7,2103.0,0.8,1084.0,0.3,2103,"0.7 Good for A & B, 0.3 Good for C & D",,,,
NE196,CCHUNB2,1084.0,"0.6 Good for A, B & C, 0.4 Good for D",2103.0,"0.6 Good for A, B & C, 0.4 Good for D",1084.0,0.8,2103,"0.6 Good for A & B, 0.9 Good for C & D",,,,
NE197,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE197,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE200,CCHUNB2,1084.0,0.2,2103.0,0.2,1084.0,0.4,2103,"0.5 Good for A & B, 0.3 Good for C & D",,,,
NE202,CCHUNB2,1084.0,0.6,2103.0,"0.6 Good for A, B & C, 0.5 Good for D",1084.0,0.5,2103,0.5,,,,
NE202,CCHUNB2,1084.0,0.9,2103.0,1.0,1084.0,0.9,2103,"0.7 ND Good for A, C & D, 0.8 Good for B",,,,
NE202,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.8,2103,"0.9 Good for A,B & C, 0.5 Good for D",,,,
NE202,CCHUNB3,1084.0,0.3,2103.0,0.4,1084.0,0.5,2103,0.6,,,,
NE203,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.6,,,,
NE205,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.6,2103,0.6good for ABC; 0.8good for D,,,,
NE205,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.6,,,,
NE205,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.6,,,,
NE206,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.3,2103,0.5,,,,
NE208,CCHUNB2,1084.0,0.4,2103.0,0.5,1084.0,0.6,2103,0.6,,,,
NE208,CCHUNB3,1084.0,"0.3 Good for A, B & C, 0.1 Good for D",2103.0,"0.3 Good for A, B & C, 0.1 Good for D",1084.0,0.3,2103,0.3,,,,
NE212,CCHUNB2,1084.0,0.4,2103.0,0.5,1084.0,0.4,2103,0.5,,,,
NE212,CCHUNB3,1084.0,"0.4 Good for A & B, No Filter Good for C & D",2103.0,"0.4 Good for A & B, No Filter Good for C & D",1084.0,0.2,2103,0.3,,,,
NE212,CCHUNB3,1084.0,"0.4 Good for A, B & C, No Filter Good for D",2103.0,"0.5 Good for A, B & C, No Filter Good for D",1084.0,0.3,2103,0.4,,,,
NE216,CCHUNB6A,1084.0,0.5,2103.0,0.6,1084.0,0.8,2103,0.8; 0.7,,,,
NE218,CCHUNB2,1084.0,0.6,2103.0,0.6,1084.0,0.6,2103,0.6,,,,
NE219,CCHUNB3,1084.0,0.3,2103.0,0.3,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.5 Good for D",,,,
NE221,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.4,2103,"0.4 Good for A, B & C, 0.1 Good for D",,,,
NE225,CCHUNB3,1084.0,0.1,2103.0,0.1,1084.0,0.1,2103,0.1,,,,
NE231,CCHUNB6A,1084.0,0.5,2103.0,0.6; 0.3,1084.0,0.8,2103,0.8; 0.9,,,,
NE233,CCHUNB2,1084.0,0.3,2103.0,"0.4 Good for A, B & C, 0.2 Good for C & D",1084.0,0.5,2103,0.5,,,,
NE233,CCHUNB2,1084.0,0.2,2103.0,0.3,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.2 Good for D",,,,
NE233,CCHUNB2,1084.0,"0.3 Good for A & B, 0.1 Good for C & D",2103.0,"0.3 Good for A & B, 0.1 Good for C & D",1084.0,0.4,2103,0.4,,,,
NE234,CCHUNB6A,1084.0,0.4,2103.0,0.4,1084.0,0.5,2103,0.4,,,,
NE237,CCHUNB2,1084.0,0.4,2103.0,"0.4 Good for A, B & C, 0.2 Good for D",1084.0,0.5,2103,0.5,,,,
NE237,CCHUNB2,1084.0,0.2,2103.0,0.2,1084.0,0.2,2103,0.2,,,,
NE237,CCHUNB2,1084.0,0.2,2103.0,0.1,1084.0,0.5,2103,0.6,,,,
NE239,CCHUNB2,1084.0,0.4,2103.0,0.4,1084.0,0.6,2103,0.6,,,,
NE239,CCHUNB2,1084.0,0.4,2103.0,0.5,1084.0,0.7,2103,"0.6 Good for A & B, 0.8 Good for C & D",,,,
NE241,CCHUNB2,1084.0,"0.5 Good for A & B, 0.1 Good for C & D",2103.0,"0.5 Good for A & B, 0.1 Good for C & D",1084.0,0.5,2103,0.5,,,,
NE243,CCHUNB6A,1084.0,0.7,2103.0,0.7,1084.0,0.8,2103,0.9,,,,
NE245,CCHUNB2,1084.0,0.2,2103.0,0.2,1084.0,0.5,2103,0.5,,,,
NE245,CCHUNB2,1084.0,"0.5 Good for A & B, 0.1 Good for C & D",2103.0,"0.5 Good for A & B, 0.1 Good for C & D",1084.0,0.5,2103,0.5,,,,
NE245,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,
NE245,CCHUNB2,2101.0,0.8,2102.0,0.5,1084.0,0.3,2103.0,0.3,,,,
NE247,CCHUNB6A,1084.0,0.3,2103.0,0.3,1084.0,0.4,2103,0.4,,,,
NE247,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.4 Good for D",,,,
NE248,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.3,2103,0.3,,,,
NE248,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.3,2103,"0.6 ND Good for A & B, 0.3 Good for C & D",,,,
NE248,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.3,,,,
NE249,CCHUNB2,1084.0,"0.5 Good for A & B, No Filter Good for C & D",2103.0,"0.5 Good for A & B, No Filter Good for C & D",1084.0,0.3,2103,0.3,,,,
NE250,CCHUNB6A,1084.0,"0.5 Good for A, B & C, 0.3 Good for D",2101.0,1.2,1084.0,0.5,2103.0,0.5,,,,
NE250,CCHUNB2,1084.0,0.6; 0.4,2103.0,0.7; 0.4,1084.0,0.7,2103,0.7,,,,
NE250,CCHUNB2,1084.0,"0.6 Good for A, B & C, 0.4 Good for D",2103.0,"0.6 Good for A, B & C, 0.4 Good for D",1084.0,0.6,2103,0.7,,,,
NE250,CCHUNB2,1084.0,"0.6 Good for A & B, 0.2 Good for C & D",2103.0,"0.6 Good for A & B, 0.2 Good for C & D",1084.0,0.3,2103,0.3,,,,
NE251,CCHUNB2,1084.0,0.5,2103.0,0.5,1084.0,0.7,2103,"0.5 Good for A, B & D, 0.7 Good for C",,,,
NE252,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.5,,,,
NE252,CCHUNB6A,1084.0,0.5,2103.0,"0.6 Good for A, B & C, 0.3 Good for D",1084.0,0.3,2103,0.4,,,,
NE254,CCHUNB6A,1084.0,0.6,2103.0,0.6,1084.0,0.5,2103,0.5,,,,
NE259,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.1,2103,"0.5 Good for A & B, 0.1 Good for C & D",,,,
NE260,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.7,2103.0,0.7,,,,
NE260,CCHUNB6A,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.4,,,,
NE260,CCHUNB6A,1084.0,"0.6 Good for A, B & C, 0.3 Good for D",2103.0,"0.6 Good for A, B & C, 0.3 Good for D",1084.0,0.5,2103,0.5,,,,
NE260,CCHUNB2,1084.0,"0.7 Good for A & B, 0.3 Good for C & D",2103.0,"0.7 Good for A & B, 0.2 Good for C & D",1084.0,0.5,2103,0.5,,,,
NE262,CCHUNB6A,1084.0,0.2,2103.0,0.2,1084.0,0.5,2103,0.5,,,,
NE265,CCHUNB6A,1084.0,0.5,2103.0,0.5,1084.0,0.5,2103,0.5,,,,
NE267,CCHUNB2,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,"0.5 Good for A, B & C, No Filter Good for D",,,,
NE270,CCHUNB2,1084.0,0.2,2103.0,0.2,1084.0,0.1,2103,"0.4 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D"
NE275,CCHUNB2,1084.0,0.2,2103.0,0.3,1084.0,0.5,2103,0.5,,,,
NE277,CCHUNB6A,1084.0,0.3,2103.0,0.4,1084.0,0.5,2103,0.5,,,,
NE279,CCHUNB6A,1084.0,"0.6 Good for A, B & C, 0.3 Good for D",2103.0,"0.6 Good for A, B & C, 0.3 Good for D",1084.0,0.6,2103,0.7,1084,0.4,2103,0.4
NE279,CCHUNB2,1084.0,"0.7 Good for A, B & C, 0.4 Good for D",2103.0,"0.7 Good for A, B & C, 0.4 Good for D",1084.0,0.6,2103,0.6,,,,
NE284,CCHUNB6A,1084.0,0.4,2103.0,0.4,1084.0,0.4,2103,0.4,,,,
NE287,CCHUNB6A,1084.0,0.8; 0.5,2103.0,0.9; 0.5; 0.4ND,1084.0,0.6,2103,,,,,
NE287,CCHUNB2,1084.0,"0.4 Good for A & B, O.1 Good for C & D",2103.0,"0.5 Good for A & B, O.1 Good for C & D",1084.0,0.3,2103,0.3,,,,
NE296,CCHUNB6A,1084.0,0.4,2102.0,0.8,1084.0,0.2,2102,0.2,,,,
NE300,CCHUNB6A,1084.0,0.3,2103.0,0.3,1084.0,0.3,2103,0.4,,,,
