Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE073,CCHUNB1,1084.0,0.8,2103.0,0.8,1084,0.8,2103.0,0.8,1084,0.6,2103.0,"0.8 Good for A, B, & C, 0.5 Good for D"
NE073,CCHUNB1,1084.0,0.6,2103.0,0.6,1084,"1.0 Good for A & B, 0.6 Good for C & D",2103.0,"0.9 Good for A & B, 0.6 Good for C, 0.5 Good for D",,,,
NE073,CCHUNB1,1084.0,0.7,2103.0,0.8,,,,,,,,
NE073,CCHUNB1,1084.0,0.5,2102,0.9,,,,,,,,
NE074,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE074,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE074,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE074,CCHUNB1,1084.0,0.2,2103,0.1,,,,,,,,
NE074,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE074,CCHUNB1,1084.0,0.3,2102,0.8,,,,,,,,
NE074,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE074,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE074,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE074,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE075,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE075,CCHUNB2,1084.0,0.5,2103,0.4,,,,,,,,
NE075,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE075,CCHUNB1,1084.0,0.3,2103.0,0.4,,,,,,,,
NE075,CCHUNB1,1084.0,0.1,2102,0.3,1084,0.5,2102,0.7,,,,
NE075,CCHUNB1,1084.0,0.4,2102,0.6,1084,0.5,2103.0,0.5,1084,,2102,
NE075,CCHUNB1,1084.0,0.5,2102,0.7,1084,0.9,2103.0,1.0,1084,0.3,2102,0.5
NE076,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.7,2103,0.7,,,,
NE076,CCHUNB2,1084.0,0.7,2103,0.7,,,,,,,,
NE076,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE076,CCHUNB1,1084.0,0.3,2103,0.4,1084,0.5,2103,0.6,,,,
NE076,CCHUNB1,1084.0,0.5,2103,0.5,1084,0.6,2103,0.7,,,,
NE076,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE076,CCHUNB1,1084.0,0.3,2102,0.6,1084,0.4,2102,0.2 A No filter,,,,
NE076,CCHUNB1,1084.0,0.5,2102,0.9,,,,,,,,
NE077,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE077,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE077,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE077,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE077,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE077,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.2,2103,0.3,,,,
NE077,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE077,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE077,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE077,CCHUNB1,1084.0,0.4,2103.0,"0.4 Good for A, B & C, 0.1 Good for D",1084,0.3,2103.0,0.5,,,,
NE077,CCHUNB1,1084.0,0.4,2102,0.8,1084,0.5,2103.0,0.6,,,,
NE077,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE077,CCHUNB1,1084.0,0.3,2103.0,"0.4 Good for A, B, & C, 0.2 Good for C & D",1084,0.6,2102,0.9 Good for A & B,,,,
NE077,CCHUNB1,1084.0,0.3,2102,0.7,1084,No filter,2102,0.2,1084,0.3,2102,0.5
NE078,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE078,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE078,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE078,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE078,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE078,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE079,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE079,CCHUNB6A,1084.0,0.2,2103,0.2,1084,0.4,2103,0.4,,,,
NE079,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE079,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE079,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE079,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE080,CCHUNB6A,1084.0,0.5,2103,0.6,1084,0.9,2103,0.9,,,,
NE080,CCHUNB2,1084.0,0.7,2103,0.8,,,,,,,,
NE080,CCHUNB3,1084.0,0.8,2103,0.8,1084,0.5,2103,0.6,,,,
NE080,CCHUNB1,1084.0,0.5,2103,0.6,1084,1.0,2103,"0.9 Good for A & D, 1.1 Good for B & C",1084,0.8,2103,"0.7 Good for A & B, 0.9 Good for C & D; **S4** 0.3 ND for both 1084 and 2103 Blocks"
NE080,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE080,CCHUNB1,1084.0,0.3,2102,0.7,1084,"0.5 Good for A & B, No Filter Good for C & D",2102,"0.7 Good for A & B, 0.2 Good for C & D",,,,
NE080,CCHUNB1,1084.0,0.1,2102,0.5,1084,0.1,2102,0.3,,,,
NE080,CCHUNB1,1084.0,0.3,2102.0,0.5,1084,"0.8 Good for A & B, 0.4 Good for C & D",2103.0,"0.8 Good for A & B, 0.4 Good for C & D",,,,
NE081,CCHUNB6A,1084.0,0.7,2103,0.7,,,,,,,,
NE081,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE081,CCHUNB3,1084.0,0.4,2103,0.4,1084,0.6,2103,0.8,,,,
NE081,CCHUNB1,1084.0,0.5,2103,0.4,1084,0.5,2103,0.5,1084,0.6,2103,"0.5 Good for A, B & C, 0.7 Good for D"
NE081,CCHUNB1,1084.0,0.5,2103,0.5,1084,0.8,2103,0.8,,,,
NE081,CCHUNB1,1084.0,0.4,2103,0.4,1084,0.5,2103,0.5,,,,
NE081,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE081,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE081,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE081,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE081,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE081,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE081,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE082,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE082,CCHUNB2,1084.0,0.4,2103,0.5,,,,,,,,
NE082,CCHUNB1,1084.0,0.4,2103,0.5,,,,,,,,
NE082,CCHUNB1,1084.0,0.2,2103,0.2,1084,0.4,2103,0.6,,,,
NE082,CCHUNB1,1084.0,0.7,2103,0.7,,,,,,,,
NE082,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE082,CCHUNB1,1084.0,0.5,2102,0.7,,,,,,,,
NE082,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE082,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE082,CCHUNB1,1084.0,0.3,2102,0.6,1084,0.6,2103.0,0.7,,,,
NE083,CCHUNB6A,1084.0,0.9,2103,"0.8 Good for A & D, 1.0 Good for B & C",,,,,,,,
NE083,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE083,CCHUNB1,1084.0,0.4,2102,0.9,1084,0.3,2102,0.4,,,,
NE083,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE083,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE083,CCHUNB1,1084.0,0.3,2102,0.5,1084,0.1,2102,0.3,,,,
NE083,CCHUNB1,1084.0,0.1,2102,"0.8 Good for A & B, 0.4 Good for C & D",1084,0.3,2102,0.7,,,,
NE084,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE084,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE084,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE084,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE084,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE084,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE085,CCHUNB1,1084.0,0.3,2103,"0.7 Good for A, B & C, 0.3 Good for D",1084,0.5,2103,"0.4 Good for A, B & C, 0.7 Good for D",,,,
NE085,CCHUNB1,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.5 Good for C and D",1084,0.8,2103,0.9,,,,
NE085,CCHUNB1,1084.0,0.5,2103,"0.7 Good for A, B & C; 0.3 Good for D",1084,0.5,2103,0.6,,,,
NE085,CCHUNB1,1084.0,0.3,2103.0,0.7,1084,0.5,2103.0,0.5,,,,
NE085,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE085,CCHUNB1,1084.0,0.3,2101,"1.2 Good for A & B, 0.9 Good for C & D",1084,,2101,,,,,
NE086,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE086,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE086,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.4,,,,
NE086,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE086,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE086,CCHUNB1,1084.0,0.3,2103.0,0.5,,,,,,,,
NE087,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE087,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE087,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2103.0,0.4,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE087,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE087,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE088,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE088,CCHUNB6A,1084.0,0.2,2103,0.3,,,,,,,,
NE088,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE088,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.6,2103,"0.6 Good for A, B & C, 0.7 Good for D",,,,
NE088,CCHUNB2,1084.0,0.3,2103,0.3,1084,0.5,2103,0.6,,,,
NE088,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE088,CCHUNB1,1084.0,0.4,2103,0.4,,,,,,,,
NE088,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.4,,,,
NE088,CCHUNB1,1084.0,0.3,2103,0.4,1084,0.3,2103,0.3,,,,
NE088,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE088,CCHUNB1,1084.0,0.3,2102,0.6,1084,0.5,2102,0.8,,,,
NE088,CCHUNB1,1084.0,0.4,2102,0.6,1084,0.5,2103.0,0.5,,,,
NE088,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE088,CCHUNB1,1084.0,0.3,2102,0.7,1084,"0.3 Good for A & B, No Filter Good for C & D",2102,0.4,,,,
NE088,CCHUNB1,1084.0,0.2,2102,0.6,,,,,,,,
NE089,CCHUNB6A,1084.0,0.7,2103,0.8,,,,,,,,
NE089,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE089,CCHUNB2,1084.0,0.5,2103,0.5,1084,0.6,2103,0.7,,,,
NE089,CCHUNB3,1084.0,0.2,2103,0.3,1084,0.2,2103,0.3,,,,
NE089,CCHUNB1,1084.0,0.5,2103,0.5,1084,0.5,2103,0.6,,,,
NE089,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE089,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE089,CCHUNB1,1084.0,0.5,2102,"0.9 Good for A, B & C; 0.7 Good for D",1084,0.3,2102,0.3,1084,0.2,2102,0.2
NE089,CCHUNB1,1084.0,0.2,2103,NA ,1084,0.5,2103,0.5,,,,
NE089,CCHUNB1,1084.0,0.4,2103.0,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.2,2103.0,0.3,,,,
NE089,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE089,CCHUNB1,1084.0,0.3,2102,0.6,1084,"0.2 Good for A, B & C, No filter Good for D",2102,"0.5 Good for A, B & C, No filter Good for D",,,,
NE089,CCHUNB1,1084.0,0.3,2103.0,0.5,,,,,,,,
NE089,CCHUNB1,1084.0,0.4,2102,0.9,1084,"0.6 Good for A & B, 0.1 Good for C & D",2103.0,"0.6 Good for A & B, 0.2 Good for C & D",,,,
NE090,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE090,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE090,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE090,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE090,CCHUNB1,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE090,CCHUNB1,1084.0,0.5,2103.0,0.5,,,,,,,,
NE090,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE090,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE090,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE091,CCHUNB6A,1084.0,0.8,2103,0.8,,,,,,,,
NE091,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE091,CCHUNB2,1084.0,0.6,2103,0.6,,,,,,,,
NE091,CCHUNB3,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE091,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE091,CCHUNB1,1084.0,0.6,2103,0.6,1084,0.8,2103,0.9,1084,"0.7 Good for A & B, 0.3 Good for C & D",2103,"0.7 Good for A & B, 0.3 Good for C & D"
NE091,CCHUNB1,1084.0,0.3,2103,"0.5 Good for A & B, 0.2 Good for C & D",1084,0.3,2103,0.4,1084,0.6,2103,0.7
NE091,CCHUNB1,1084.0,0.5,2103.0,0.6,,,,,,,,
NE091,CCHUNB1,1084.0,0.5,2103.0,0.5,,,,,,,,
NE091,CCHUNB1,1084.0,0.7,2103.0,0.7,1084,0.3,2102,0.6,,,,
NE091,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE091,CCHUNB1,1084.0,0.4,2102,0.7,,,,,,,,
NE091,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE092,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE092,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE092,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB3,1084.0,0.3,2103,0.4,,,,,,,,
NE092,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE092,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE092,CCHUNB1,1084.0,0.5,2103,0.6,,,,,,,,
NE092,CCHUNB1,1084.0,0.6,2103,0.6,1084,"0.9 Good for A, B & C, 0.5 Good for D",2103,"0.9 Good for A, B & C, 0.6 Good for D",,,,
NE092,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE092,CCHUNB1,1084.0,0.2,2102,0.5,,,,,,,,
NE092,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE092,CCHUNB1,1084.0,0.2,2102,0.5,1084,"0.9 Good for A & B, 0.2 Good for C & D",2103.0,"1.3 Good for A & B, 1.0 Good for C & D",,,,
NE093,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE093,CCHUNB2,1084.0,0.3,2103,0.5,,,,,,,,
NE093,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE093,CCHUNB1,1084.0,0.2,2103,0.3,,,,,,,,
NE093,CCHUNB1,1084.0,0.2,2102,0.6,,,,,,,,
NE093,CCHUNB1,1084.0,0.1,2102,"0.8 Good for A & B, 0.4 Good for C & D",,,,,,,,
NE093,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE093,CCHUNB1,1084.0,0.5,2102,0.8,,,,,,,,
NE094,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE094,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE094,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE094,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE094,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE094,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE095,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE095,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE095,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE095,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE095,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE095,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE095,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE096,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE096,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE096,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE096,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE096,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE096,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE096,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE097,CCHUNB2,1084.0,0.4,2103,0.4,1084,0.5,2103,0.6,,,,
NE097,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE097,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE097,CCHUNB1,1084.0,0.1,2102,0.3,,,,,,,,
NE097,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE098,CCHUNB6A,1084.0,0.4,2103,0.6,,,,,,,,
NE098,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE098,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE098,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE098,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE098,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE098,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE098,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE098,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE099,CCHUNB2,1084.0,0.4,2103,0.5,1084,0.7,2103,0.7,,,,
NE099,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.5,2103,0.5,,,,
NE099,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE099,CCHUNB1,1084.0,0.5,2103,0.6,1084,0.3,2103,0.3,1084,0.8,2103,0.9
NE099,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE099,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE099,CCHUNB1,1084.0,0.2,2102,0.4,,,,,,,,
NE100,CCHUNB6A,1084.0,0.5,2103.0,0.5,,,,,,,,
NE100,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE100,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE100,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE100,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE100,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE100,CCHUNB1,1084.0,0.2,2103.0,0.2,1084,0.5,2103.0,"0.6 Good for A, B & C, 0.3 Good for D",,,,
NE100,CCHUNB1,1084.0,0.1,2102,0.3,1084,0.8,2103.0,"0.9 Good for A, B & D, 1.0 Good for C",,,,
NE100,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE100,CCHUNB1,1084.0,0.3,2102,0.5,,,,,,,,
NE101,CCHUNB6A,1084.0,0.5,2103,0.9(good for AB); 0.5(GOOD FOR CD),1084,0.6,2103,0.6,,,,
NE101,CCHUNB6A,1084.0,0.4,2103,"0.8 Good for A & B, 0.5 Good for C, 0.3 Good for D",1084,0.8,2103,0.8,,,,
NE101,CCHUNB3,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.3 Good for D",,,,,,,,
NE101,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE101,CCHUNB1,1084.0,0.5,2103,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.3,2103,0.3,,,,
NE101,CCHUNB1,1084.0,0.3,2103,"0.6 Good for A, B & C; 0.3 Good for D",1084,0.3,2103,0.3,,,,
NE101,CCHUNB1,1084.0,0.3,2103,0.3,1084,"0.7 Good for A & B, 0.2 Good for C & D",2103,"0.8 Good for A & B, 0.3 Good for C & D",,,,
NE101,CCHUNB1,1084.0,0.4,2103.0,0.4,,,,,,,,
NE101,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE102,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE102,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.3,2103,0.3,,,,
NE102,CCHUNB1,1084.0,0.8,2103,0.8,,,,,,,,
NE102,CCHUNB1,1084.0,0.5,2103.0,0.5,,,,,,,,
NE102,CCHUNB1,1084.0,0.3,2102,0.6,,,,,,,,
NE103,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE103,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.5; 0.3,2103,0.6; 0.3,,,,
NE103,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE103,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE103,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE103,CCHUNB3,1084.0,0.2,2103,0.3,,,,,,,,
NE103,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE103,CCHUNB1,1084.0,0.1,2103,0.1,1084,0.3,2103,0.3,,,,
NE103,CCHUNB1,1084.0,0.1,2103,0.1,1084,0.2,2103,0.2,,,,
NE103,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE103,CCHUNB1,1084.0,0.3,2103,0.4,1084,0.6,2103,0.6,,,,
NE103,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE103,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE103,CCHUNB1,1084.0,0.3,2103.0,0.4,,,,,,,,
NE104,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE104,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE104,CCHUNB1,1084.0,0.5,2103,0.6,,,,,,,,
NE104,CCHUNB1,1084.0,0.4,2102,0.9,,,,,,,,
NE105,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE105,CCHUNB6A,1084.0,0.4,2103,0.4,1084,0.6,2103,0.7,,,,
NE105,CCHUNB1,1084.0,0.8,2103,"0.8 good for A,B & C, 1.0 Good for D",1084,0.3,2103,0.3,,,,
NE105,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.6,2103,0.6,1084,0.9,2103,"0.9 Good for A, B & D, 1.1 Good for C"
NE105,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,1084,0.8,2103,"0.8 Good for A, B, & C; 1.0 Good for C & D"
NE106,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE107,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE107,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE107,CCHUNB2,1084.0,0.8,2103,0.8,,,,,,,,
NE107,CCHUNB3,1084.0,0.3,2103,0.3,1084,0.7,2103,0.7,,,,
NE107,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.8,2103,1.0,,,,
NE107,CCHUNB1,1084.0,0.4,2103,0.4,1084,0.5,2103,0.6,,,,
NE107,CCHUNB1,1084.0,0.3,2103.0,0.4,,,,,,,,
NE107,CCHUNB1,1084.0,0.3,2102.0,0.6,1084,0.5,2103.0,0.7,,,,
NE108,CCHUNB6A,1084.0,0.7,2103,0.7,,,,,,,,
NE108,CCHUNB2,1084.0,0.5,2103,0.6,,,,,,,,
NE108,CCHUNB3,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,1084,0.4,2103,0.4
NE108,CCHUNB1,1084.0,0.5,2103,0.5,,,,,,,,
NE108,CCHUNB1,1084.0,0.3,2103,0.4,,,,,,,,
NE108,CCHUNB1,1084.0,0.4,2102,0.8,,,,,,,,
NE109,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE109,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE109,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE109,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE109,CCHUNB3,1084.0,0.2,2103,0.2,,,,,,,,
NE109,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE109,CCHUNB1,1084.0,0.1,2103,0.1,,,,,,,,
NE109,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE109,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE110,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE110,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE110,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE110,CCHUNB3,1084.0,0.3,2103,0.3,,,,,,,,
NE110,CCHUNB1,1084.0,0.5,2103,0.4,1084,"0.5 Good for A, B & C, 0.2 Good for D",2103,"0.4 Good for A, B & C, 0.1 Good for D",1084,0.3,2103,0.4
NE110,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE110,CCHUNB1,1084.0,0.3,2103,0.3,1084,0.4,2103,0.4,,,,
NE110,CCHUNB1,1084.0,0.3,2103,0.3,,,,,,,,
NE110,CCHUNB1,1084.0,0.2,2103,0.2,,,,,,,,
NE110,CCHUNB1,1084.0,0.3,2102,0.7,,,,,,,,
NE110,CCHUNB1,1084.0,0.3,2103.0,0.3,,,,,,,,
NE111,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE111,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE111,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
